iter	Passed	Remaining
847	114075	693060
848	114245	693146
849	114406	693170
850	114560	693154
851	114728	693219
852	114924	693456
853	115112	693643
854	115280	693704
855	115436	693697
856	115600	693738
857	115766	693788
858	115952	693961
859	116142	694156
860	116314	694236
861	116478	694275
862	116635	694270
863	116803	694330
864	116980	694442
865	117177	694678
866	117348	694753
867	117515	694803
868	117678	694829
869	117841	694858
870	118012	694935
871	118207	695148
872	118386	695268
873	118550	695299
874	118775	695687
875	118944	695742
876	119122	695855
877	119319	696073
878	119484	696109
879	119650	696148
880	119831	696276
881	120006	696363
882	120203	696581
883	120381	696688
884	120545	696714
885	120705	696712
886	120874	696766
887	121041	696803
888	121237	697014
889	121417	697126
890	121583	697160
891	121738	697132
892	121901	697145
893	122069	697191
894	122270	697419
895	122446	697510
896	122616	697558
897	122778	697569
898	122945	697601
899	123138	697783
900	123323	697919
901	123512	698076
902	123671	698065
903	123833	698068
904	124018	698205
905	124217	698413
906	124394	698500
907	124560	698527
908	124722	698530
909	124897	698603
910	125097	698817
911	125281	698940
912	125443	698938
913	125607	698949
914	125776	698987
915	125974	699183
916	126164	699341
917	126332	699369
918	126501	699404
919	126666	699420
920	126873	699663
921	127063	699814
922	127234	699861
923	127396	699855
924	127557	699841
925	127751	700010
926	127948	700196
927	128120	700246
928	128284	700248
929	128448	700249
930	128635	700380
931	128837	700586
932	129014	700660
933	129179	700664
934	129345	700680
935	129525	700764
936	129719	700930
937	129902	701031
938	130066	701028
939	130245	701108
940	130406	701093
941	130605	701276
942	130793	701403
943	130964	701435
944	131126	701421
945	131297	701457
946	131500	701659
947	131684	701759
948	131850	701767
949	132019	701787
950	132187	701805
951	132388	701994
952	132575	702108
953	132750	702156
954	132907	702113
955	133071	702104
956	133273	702294
957	133468	702449
958	133646	702516
959	133812	702514
960	133973	702490
961	134169	702645
962	134370	702829
963	134547	702885
964	134713	702882
965	134877	702870
966	135062	702967
967	135261	703135
968	135444	703220
969	135622	703277
970	135791	703292
971	135968	703343
972	136175	703547
973	136355	703614
974	136526	703638
975	136696	703652
976	136871	703691
977	137085	703931
978	137275	704043
979	137446	704060
980	137609	704040
981	137769	703999
982	137975	704194
983	138163	704295
984	138341	704348
985	138510	704352
986	138675	704334
987	138876	704501
988	139068	704625
989	139245	704669
990	139420	704701
991	139594	704727
992	139804	704937
993	139989	705018
994	140168	705069
995	140337	705067
996	140506	705070
997	140714	705265
998	140904	705369
999	141081	705407
1000	141243	705371
1001	141436	705486
1002	141644	705678
1003	141829	705757
1004	142007	705799
1005	142180	705816
1006	142357	705852
1007	142560	706011
1008	142749	706105
1009	142924	706131
1010	143096	706139
1011	143283	706223
1012	143492	706413
1013	143676	706478
1014	143844	706466
1015	144020	706494
1016	144198	706530
1017	144408	706721
1018	144598	706817
1019	144774	706840
1020	144945	706839
1021	145128	706898
1022	145346	707123
1023	145546	707267
1024	145714	707249
1025	145885	707245
1026	146060	707260
1027	146274	707466
1028	146465	707561
1029	146639	707571
1030	146808	707558
1031	146980	707559
1032	147191	707743
1033	147378	707814
1034	147553	707830
1035	147726	707833
1036	147903	707855
1037	148117	708054
1038	148313	708164
1039	148481	708143
1040	148657	708157
1041	148833	708173
1042	149044	708353
1043	149239	708459
1044	149420	708496
1045	149602	708536
1046	149789	708600
1047	149998	708771
1048	150179	708807
1049	150352	708803
1050	150523	708791
1051	150717	708890
1052	150917	709010
1053	151097	709040
1054	151268	709024
1055	151438	709007
1056	151643	709149
1057	151838	709249
1058	152015	709263
1059	152189	709258
1060	152366	709271
1061	152567	709396
1062	152766	709508
1063	152945	709531
1064	153115	709505
1065	153289	709502
1066	153491	709626
1067	153692	709748
1068	153874	709780
1069	154062	709840
1070	154235	709830
1071	154448	710002
1072	154647	710109
1073	154819	710095
1074	154989	710068
1075	155161	710051
1076	155367	710189
1077	155557	710254
1078	155745	710310
1079	155937	710379
1080	156197	710762
1081	156419	710969
1082	156622	711090
1083	156814	711160
1084	157034	711358
1085	157279	711668
1086	157486	711803
1087	157689	711921
1088	157911	712125
1089	158109	712219
1090	158388	712677
1091	158759	713543
1092	158978	713732
1093	159205	713952
1094	159410	714073
1095	159652	714356
1096	159897	714656
1097	160097	714753
1098	160286	714799
1099	160463	714790
1100	160694	715023
1101	160926	715262
1102	161122	715335
1103	161305	715355
1104	161484	715355
1105	161731	715654
1106	161939	715781
1107	162135	715852
1108	162316	715861
1109	162517	715955
1110	162722	716064
1111	162918	716138
1112	163101	716151
1113	163324	716340
1114	163546	716522
1115	163760	716674
1116	163981	716850
1117	164245	717214
1118	164483	717465
1119	164711	717671
1120	164919	717789
1121	165106	717816
1122	165322	717966
1123	165529	718078
1124	165706	718061
1125	165901	718119
1126	166149	718408
1127	166364	718553
1128	166604	718806
1129	166878	719200
1130	167119	719457
1131	167343	719637
1132	167536	719681
1133	167756	719843
1134	167997	720094
1135	168221	720272
1136	168420	720341
1137	168614	720390
1138	168816	720471
1139	169079	720811
1140	169300	720973
1141	169491	721004
1142	169677	721017
1143	170079	721947
1144	170555	723186
1145	171138	724872
1146	171523	725720
1147	171925	726640
1148	172225	727123
1149	172566	727778
1150	172936	728556
1151	173297	729294
1152	173651	730000
1153	173976	730581
1154	174310	731196
1155	174595	731609
1156	174894	732075
1157	175240	732743
1158	175613	733514
1159	175937	734084
1160	176274	734703
1161	176592	735246
1162	176906	735766
1163	177214	736261
1164	177587	737025
1165	178007	737983
1166	178396	738809
1167	178739	739444
1168	179052	739951
1169	179374	740492
1170	179720	741137
1171	180114	741973
1172	180491	742740
1173	180850	743426
1174	181164	743931
1175	181431	744237
1176	181657	744378
1177	181863	744438
1178	182045	744393
1179	182249	744444
1180	182493	744655
1181	182821	745205
1182	183033	745284
1183	183239	745339
1184	183468	745484
1185	183672	745530
1186	183861	745513
1187	184043	745468
1188	184273	745616
1189	184476	745657
1190	184666	745642
1191	184848	745595
1192	185079	745748
1193	185298	745850
1194	185499	745879
1195	185688	745858
1196	185899	745928
1197	186117	746022
1198	186318	746049
1199	186508	746032
1200	186734	746159
1201	186967	746314
1202	187170	746346
1203	187369	746366
1204	187610	746548
1205	187875	746830
1206	188112	746993
1207	188323	747056
1208	188517	747053
1209	188746	747184
1210	188965	747278
1211	189166	747301
1212	189353	747266
1213	189555	747293
1214	189775	747389
1215	189970	747383
1216	190156	747344
1217	190362	747383
1218	190584	747484
1219	190788	747516
1220	190990	747539
1221	191200	747590
1222	191440	747760
1223	191677	747919
1224	191897	748007
1225	192095	748011
1226	192334	748174
1227	192572	748336
1228	192778	748369
1229	192981	748392
1230	193236	748613
1231	193498	748864
1232	193728	748987
1233	193934	749019
1234	194158	749121
1235	194381	749219
1236	194585	749240
1237	194777	749216
1238	194977	749224
1239	195211	749361
1240	195410	749360
1241	195618	749398
1242	195837	749475
1243	196106	749743
1244	196343	749891
1245	196577	750025
1246	196799	750111
1247	197031	750236
1248	197256	750332
1249	197467	750376
1250	197651	750317
1251	197835	750257
1252	198067	750378
1253	198335	750636
1254	198521	750586
1255	198803	750893
1256	199075	751166
1257	199293	751232
1258	199539	751402
1259	199766	751502
1260	199977	751540
1261	200186	751573
1262	200481	751926
1263	200835	752498
1264	201107	752763
1265	201352	752923
1266	201605	753118
1267	201889	753424
1268	202136	753591
1269	202350	753636
1270	202585	753758
1271	202863	754039
1272	203063	754030
1273	203272	754056
1274	203521	754227
1275	203764	754374
1276	203976	754410
1277	204206	754509
1278	204419	754545
1279	204630	754574
1280	204828	754554
1281	205066	754683
1282	205307	754820
1283	205531	754895
1284	205763	754998
1285	205997	755109
1286	206200	755108
1287	206412	755135
1288	206645	755243
1289	206879	755351
1290	207089	755370
1291	207323	755477
1292	207580	755669
1293	207803	755735
1294	208002	755714
1295	208222	755771
1296	208450	755855
1297	208659	755868
1298	208853	755827
1299	209071	755874
1300	209295	755940
1301	209530	756048
1302	209730	756029
1303	209966	756137
1304	210175	756149
1305	210381	756148
1306	210600	756196
1307	210832	756289
1308	211040	756296
1309	211229	756234
1310	211457	756311
1311	211740	756583
1312	211988	756731
1313	212296	757094
1314	212529	757186
1315	212783	757354
1316	213103	757756
1317	213375	757984
1318	213642	758196
1319	213964	758601
1320	214459	759616
1321	214859	760297
1322	215258	760972
1323	215641	761586
1324	216106	762487
1325	216560	763352
1326	216969	764053
1327	217453	765018
1328	217840	765638
1329	218160	766022
1330	218464	766349
1331	218838	766918
1332	219174	767359
1333	219558	767959
1334	219981	768700
1335	220361	769286
1336	220716	769785
1337	221003	770042
1338	221279	770265
1339	221635	770763
1340	221967	771176
1341	222283	771533
1342	222574	771802
1343	222940	772330
1344	223265	772715
1345	223618	773195
1346	223942	773573
1347	224404	774426
1348	224789	775015
1349	225230	775792
1350	225720	776737
1351	226101	777308
1352	226592	778252
1353	227008	778939
1354	227568	780116
1355	227948	780672
1356	228313	781177
1357	228822	782173
1358	229263	782938
1359	229680	783616
1360	230096	784288
1361	230549	785088
1362	230974	785789
1363	231336	786271
1364	231751	786935
1365	232108	787403
1366	232436	787766
1367	232688	787876
1368	233144	788673
1369	233743	789949
1370	234193	790724
1371	234672	791591
1372	235119	792350
1373	235431	792652
1374	235711	792849
1375	236011	793109
1376	236252	793169
1377	236542	793395
1378	236787	793469
1379	237034	793550
1380	237286	793647
1381	237508	793642
1382	237743	793681
1383	237977	793717
1384	238246	793867
1385	238483	793912
1386	238813	794264
1387	239088	794436
1388	239343	794538
1389	239626	794731
1390	239915	794946
1391	240200	795145
1392	240465	795280
1393	240712	795352
1394	240949	795393
1395	241182	795419
1396	241452	795566
1397	241837	796090
1398	242094	796195
1399	242466	796676
1400	242759	796895
1401	243106	797292
1402	243391	797485
1403	243673	797667
1404	243956	797852
1405	244233	798016
1406	244506	798164
1407	244749	798215
1408	244988	798254
1409	245226	798291
1410	245455	798297
1411	245706	798371
1412	245948	798419
1413	246180	798433
1414	246443	798547
1415	246771	798870
1416	247009	798902
1417	247245	798927
1418	247480	798949
1419	247703	798932
1420	247940	798958
1421	248210	799090
1422	248468	799185
1423	248709	799222
1424	248946	799250
1425	249210	799359
1426	249468	799454
1427	249715	799510
1428	249949	799524
1429	250182	799535
1430	250569	800037
1431	250952	800525
1432	251227	800667
1433	251473	800717
1434	251710	800737
1435	252042	801059
1436	252335	801256
1437	252610	801398
1438	252864	801469
1439	253175	801722
1440	253493	801996
1441	253762	802115
1442	254067	802346
1443	254552	803144
1444	254993	803802
1445	255360	804225
1446	255745	804704
1447	256072	805001
1448	256336	805097
1449	256602	805200
1450	256855	805261
1451	257097	805288
1452	257568	806032
1453	257898	806332
1454	258157	806409
1455	258386	806392
1456	258682	806584
1457	258949	806684
1458	259196	806723
1459	259439	806749
1460	259733	806933
1461	260016	807081
1462	260357	807410
1463	260729	807832
1464	261086	808211
1465	261470	808667
1466	261780	808895
1467	262041	808973
1468	262320	809102
1469	262565	809129
1470	262827	809207
1471	263083	809267
1472	263343	809339
1473	263601	809404
1474	263828	809372
1475	264122	809546
1476	264401	809673
1477	264669	809766
1478	264944	809881
1479	265244	810071
1480	265508	810150
1481	265780	810254
1482	266056	810368
1483	266329	810473
1484	266620	810633
1485	266867	810660
1486	267136	810752
1487	267442	810955
1488	267959	811795
1489	268306	812122
1490	268591	812258
1491	268863	812355
1492	269117	812398
1493	269400	812529
1494	269700	812708
1495	270007	812909
1496	270330	813158
1497	270654	813408
1498	270978	813659
1499	271387	814161
1500	271756	814546
1501	272159	815029
1502	272631	815718
1503	273089	816362
1504	273469	816774
1505	273834	817138
1506	274321	817868
1507	274586	817932
1508	274901	818145
1509	275228	818394
1510	275566	818676
1511	275935	819045
1512	276313	819443
1513	276702	819873
1514	277035	820135
1515	277402	820497
1516	277680	820595
1517	277947	820659
1518	278266	820875
1519	278585	821094
1520	278895	821283
1521	279166	821358
1522	279423	821391
1523	279703	821490
1524	279947	821486
1525	280190	821476
1526	280443	821496
1527	280691	821501
1528	280938	821500
1529	281208	821568
1530	281450	821555
1531	281702	821569
1532	281976	821650
1533	282272	821791
1534	282553	821890
1535	282823	821955
1536	283251	822479
1537	283514	822522
1538	283763	822527
1539	284135	822886
1540	284536	823328
1541	284832	823466
1542	285128	823601
1543	285396	823657
1544	285646	823659
1545	286026	824036
1546	286338	824216
1547	286622	824316
1548	286895	824383
1549	287219	824596
1550	287505	824701
1551	287768	824737
1552	288043	824808
1553	288303	824837
1554	288551	824831
1555	288838	824935
1556	289145	825095
1557	289498	825385
1558	289764	825428
1559	290047	825519
1560	290322	825588
1561	290640	825775
1562	290940	825914
1563	291232	826027
1564	291487	826037
1565	291731	826014
1566	291972	825982
1567	292216	825959
1568	292477	825984
1569	292754	826052
1570	293032	826123
1571	293293	826146
1572	293554	826171
1573	293854	826303
1574	294168	826474
1575	294477	826630
1576	294788	826790
1577	295131	827042
1578	295641	827757
1579	296015	828094
1580	296411	828488
1581	296771	828785
1582	297066	828896
1583	297380	829059
1584	297668	829152
1585	297973	829291
1586	298265	829393
1587	298554	829484
1588	298923	829799
1589	299230	829940
1590	299584	830213
1591	299852	830245
1592	300133	830313
1593	300431	830426
1594	300714	830498
1595	300996	830569
1596	301282	830648
1597	301633	830907
1598	301962	831104
1599	302270	831243
1600	302565	831345
1601	302936	831656
1602	303381	832169
1603	304051	833299
1604	304466	833725
1605	304858	834089
1606	305253	834460
1607	305606	834715
1608	305901	834813
1609	306250	835056
1610	306645	835422
1611	307002	835686
1612	307356	835941
1613	307742	836282
1614	308144	836663
1615	308506	836938
1616	308914	837336
1617	309449	838077
1618	309783	838271
1619	310059	838309
1620	310329	838329
1621	310581	838303
1622	310903	838463
1623	311180	838500
1624	311522	838714
1625	311823	838815
1626	312150	838987
1627	312466	839130
1628	312772	839243
1629	313082	839369
1630	313349	839376
1631	313620	839396
1632	313908	839459
1633	314189	839505
1634	314472	839555
1635	314750	839590
1636	315052	839689
1637	315331	839728
1638	315603	839747
1639	315870	839751
1640	316152	839796
1641	316409	839775
1642	316684	839801
1643	316955	839816
1644	317256	839911
1645	317523	839914
1646	317778	839884
1647	318023	839829
1648	318283	839812
1649	318551	839818
1650	318816	839814
1651	319083	839815
1652	319342	839795
1653	319589	839744
1654	319835	839689
1655	320089	839655
1656	320356	839656
1657	320629	839669
1658	320873	839608
1659	321138	839602
1660	321381	839539
